Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110805642,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,42.6011,354.87301
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110882622,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,42.4011,353.20698
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110960797,01-01-2024,10.15,-4.06,540461.0,BOX,Issue to Patient,0.4,8.33014,-3.33205,42.0011,349.87493
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110984528,01-01-2024,10.15,-4.06,540461.0,BOX,Issue to Patient,0.4,8.33014,-3.33205,41.6011,346.54287
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111096878,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,41.4011,344.87684
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111103488,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,41.2011,343.21082
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111106022,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,41.0011,341.54479
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111106390,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,40.8011,339.87876
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111109409,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,40.6011,338.21273
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111111804,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,40.4011,336.54671
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111126634,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,40.2011,334.88068
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111129490,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,40.0011,333.21465
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111264417,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,39.8011,331.54862
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111267679,01-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,39.6011,329.8826
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111366073,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,39.4011,328.21657
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111409166,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,39.2011,326.55054
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111455330,02-01-2024,10.15,-2.03,540458.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,39.0011,324.88451
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111531318,02-01-2024,10.15,-2.03,540458.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,38.8011,323.21849
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111538363,02-01-2024,10.15,-2.03,540458.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,38.6011,321.55246
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111544324,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,38.4011,319.88643
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111577240,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,38.2011,318.22041
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111673976,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,38.0011,316.55438
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111675013,02-01-2024,10.15,-2.03,540458.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,37.8011,314.88835
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111694186,02-01-2024,10.15,-6.09,540458.0,BOX,Issue to Patient,0.5999,8.33014,-4.99725,37.2012,309.8911
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111695607,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,37.0012,308.22507
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111698593,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,36.8012,306.55905
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111881634,02-01-2024,10.15,-4.06,540461.0,BOX,Issue to Patient,0.4,8.33014,-3.33205,36.4012,303.22699
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111881849,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,36.2012,301.56096
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111885584,02-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,36.0012,299.89494
6610060003,METHERGIN INJECTION-5'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111928783,03-01-2024,10.15,-2.03,540461.0,BOX,Issue to Patient,0.2,8.33014,-1.66603,35.8012,298.22891
