Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1111496626,02-01-2024,8.4,-16.8,5739106.0,20,Issue to Patient,2.0,6.43099,-12.86199,52.0,334.41162
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1111532229,02-01-2024,8.4,-16.8,5739106.0,20,Issue to Patient,2.0,6.43099,-12.86199,50.0,321.54964
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1111561779,02-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,49.0,315.11864
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1112714135,04-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,48.0,308.68765
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113121714,05-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,47.0,302.25666
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113137435,05-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,46.0,295.82567
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113142155,05-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,45.0,289.39467
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113152838,05-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,44.0,282.96368
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113364324,06-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,43.0,276.53269
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113375815,06-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,42.0,270.1017
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1114136438,07-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,41.0,263.6707
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1114640021,08-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,40.0,257.23971
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1114781785,08-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,39.0,250.80872
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115064571,09-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,38.0,244.37772
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_RCVRY,,,,1115064895,09-01-2024,8.4,-8.4,5739105.0,20,Issue to Patient,1.0,6.43099,-6.43099,37.0,237.94673
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115066323,09-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,36.0,231.51574
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115109582,09-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,35.0,225.08475
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115115967,09-01-2024,8.4,-16.8,5739106.0,20,Issue to Patient,2.0,6.43099,-12.86199,33.0,212.22276
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115134082,09-01-2024,8.4,-16.8,5739106.0,20,Issue to Patient,2.0,6.43099,-12.86199,31.0,199.36078
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115149903,09-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,30.0,192.92978
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115660953,10-01-2024,8.4,-16.8,5739106.0,20,Issue to Patient,2.0,6.43099,-12.86199,28.0,180.0678
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115728987,10-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,27.0,173.6368
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115971191,10-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,26.0,167.20581
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115980280,10-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,25.0,160.77482
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1116030336,10-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,24.0,154.34383
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1116045360,10-01-2024,8.4,-25.2,5739106.0,20,Issue to Patient,3.0,6.43099,-19.29298,21.0,135.05085
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1116328635,11-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,20.0,128.61986
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1116383215,11-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,19.0,122.18886
6200020017,OTRIVIN PED 0.05% ND 10 ML,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1116443511,11-01-2024,8.4,-8.4,5739106.0,20,Issue to Patient,1.0,6.43099,-6.43099,18.0,115.75787
