Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110805662,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,127.0,846.51647
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110882667,01-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,125.0,833.1855
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110960832,01-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,123.0,819.85453
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1110966592,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,121.0,806.52356
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1110984553,01-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,119.0,793.1926
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111103493,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,147.0,979.82615
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111106037,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,145.0,966.49518
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111106395,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,143.0,953.16421
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111109414,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,141.0,939.83324
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111111814,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,139.0,926.50228
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111126669,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,137.0,913.17131
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111264427,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,135.0,899.84034
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111267684,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,133.0,886.50937
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111268786,01-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,131.0,873.1784
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111457449,02-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,129.0,859.84744
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111507397,02-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,127.0,846.51647
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111531682,02-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,125.0,833.1855
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111538383,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,123.0,819.85453
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111544404,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,121.0,806.52356
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111577394,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,119.0,793.1926
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111592803,02-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,117.0,779.86163
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_ANSTHA,,,,1111597925,02-01-2024,7.3,-29.2,8483103.0,PCS,Issue to Patient,4.0,6.66548,-26.66194,113.0,753.19969
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111673991,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,111.0,739.86872
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111675078,02-01-2024,7.3,-14.6,8483103.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,109.0,726.53776
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111694219,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,107.0,713.20679
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S,Medicine,Rayan Hospital Clinics,RAY_LDR,,,,1111695622,02-01-2024,7.3,-14.6,8483102.0,PCS,Issue to Patient,2.0,6.66548,-13.33097,105.0,699.87582
