Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1111799641,02-01-2024,11.3,-11.3,530185.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,18.0,168.94775
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1112421210,03-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,17.0,159.56177
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1112678817,04-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,16.0,150.17578
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1112878901,04-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,15.0,140.78979
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1112924345,04-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,14.0,131.40381
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113606338,06-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,13.0,122.01782
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1113802261,06-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,12.0,112.63183
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115235958,09-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,11.0,103.24585
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115249381,09-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,10.0,93.85986
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1115845908,10-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,9.0,84.47388
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1117176671,13-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,8.0,75.08789
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1117209877,13-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,7.0,65.7019
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1117263566,13-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,6.0,56.31592
6260090008,MAXITROL EO 3.5 G,Medicine,Rayan Hospital Clinics,RAY_OR,,,,1117755963,14-01-2024,11.3,-11.3,530192.0,TUB,Issue to Patient,1.0,9.38599,-9.38599,5.0,46.92993
