Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17461696,1122297900,22-01-2024,140.0,-280.0,748634.0,PCS,Int Order Direct Ship,2.0,111.93851,-223.87701,6.0,671.63103
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17497929,1128934598,04-02-2024,140.0,-560.0,748634.0,PCS,Int Order Direct Ship,4.0,111.93851,-447.75402,2.0,223.87701
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17503685,1133614249,12-02-2024,140.0,-420.0,748635.0,PCS,Int Order Direct Ship,3.0,111.83645,-335.50935,5.0,559.18225
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17503685,1133614251,12-02-2024,140.0,-280.0,748634.0,PCS,Int Order Direct Ship,2.0,111.83645,-223.6729,3.0,335.50935
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17510887,1137861003,20-02-2024,140.0,-280.0,748635.0,PCS,Int Order Direct Ship,2.0,111.81519,-223.63038,6.0,670.89113
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17527913,1151630104,18-03-2024,140.0,-280.0,748635.0,PCS,Int Order Direct Ship,2.0,111.80881,-223.61762,10.0,1118.08809
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17535830,1157921281,31-03-2024,140.0,-140.0,748635.0,PCS,Int Order Direct Ship,1.0,111.80881,-111.80881,9.0,1006.27928
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17537666,1159177377,02-04-2024,140.0,-420.0,748635.0,PCS,Int Order Direct Ship,3.0,111.80881,-335.42643,6.0,670.85286
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17538937,1160977682,07-04-2024,140.0,-140.0,748629.0,PCS,Int Order Direct Ship,1.0,111.80881,-111.80881,5.0,559.04405
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17541034,1162876895,14-04-2024,140.0,-700.0,748635.0,PCS,Int Order Direct Ship,5.0,111.80881,-559.04405,0.0,0.0
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17544198,1166247802,21-04-2024,140.0,-280.0,748635.0,PCS,Int Order Direct Ship,2.0,111.74509,-223.49018,1.0,111.74509
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17548816,1169921086,27-04-2024,140.0,-140.0,748635.0,PCS,Int Order Direct Ship,1.0,111.74509,-111.74509,12.0,1340.94105
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17548816,1169921094,27-04-2024,140.0,-140.0,748636.0,PCS,Int Order Direct Ship,1.0,111.74509,-111.74509,11.0,1229.19596
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17548881,1170039002,28-04-2024,140.0,-140.0,748636.0,PCS,Int Order Direct Ship,1.0,111.74509,-111.74509,10.0,1117.45088
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17553748,1173872858,05-05-2024,140.0,-280.0,748636.0,PCS,Int Order Direct Ship,2.0,111.74509,-223.49018,8.0,893.9607
6440010016,TENASLIP PLUS(M)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17575740,1177441672,11-05-2024,140.0,-700.0,748636.0,PCS,Int Order Direct Ship,5.0,111.74509,-558.72544,3.0,335.23526
