Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111230441.0,01-01-2024,87.65,-87.65,4492133.0,BOX,Issue to Patient,1.0,68.57694,-68.57694,57.0,3908.88561
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111502452.0,02-01-2024,87.65,-175.3,4492133.0,BOX,Issue to Patient,2.0,68.57694,-137.15388,55.0,3771.73173
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111710857.0,02-01-2024,87.65,-350.6,4492133.0,BOX,Issue to Patient,4.0,68.57694,-274.30776,51.0,3497.42397
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111877723.0,02-01-2024,87.65,-87.65,4492133.0,BOX,Issue to Patient,1.0,68.57694,-68.57694,50.0,3428.84703
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112162893.0,03-01-2024,87.65,-262.95,4492133.0,BOX,Issue to Patient,3.0,68.57694,-205.73082,47.0,3223.11621
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112271631.0,03-01-2024,87.65,-350.6,4492133.0,BOX,Issue to Patient,4.0,68.57694,-274.30776,43.0,2948.80845
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112330921.0,03-01-2024,87.65,-262.95,4492133.0,BOX,Issue to Patient,3.0,68.57694,-205.73082,40.0,2743.07762
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112468782.0,03-01-2024,87.65,-350.6,4492133.0,BOX,Issue to Patient,4.0,68.57694,-274.30776,36.0,2468.76986
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112923743.0,04-01-2024,87.65,-87.65,4492133.0,BOX,Issue to Patient,1.0,68.57694,-68.57694,35.0,2400.19292
6240090061,CYCLOGEST 400 MG VO 15'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113166804.0,05-01-2024,87.65,-175.3,4492133.0,BOX,Issue to Patient,2.0,68.57694,-137.15388,33.0,2263.03904
