Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17448632,1111963664,03-01-2024,72.86,-20.4,505840.0,BOX,Int Order Direct Ship,0.28,30.25621,-8.47174,4.0,121.02486
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1131058466,07-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.92,149.31629
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1131186069,07-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.84,146.88838
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1131397304,08-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.76,144.46048
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1131936083,09-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.68,142.03257
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1131975798,09-02-2024,72.86,-1.46,505843.0,BOX,Issue to Patient,0.02,30.34884,-0.60698,4.66,141.42559
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17503722,1134348113,13-02-2024,72.86,-21.86,505843.0,BOX,Int Order Direct Ship,0.3,30.34884,-9.10465,4.36,132.32094
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1138754582,21-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.28,129.89303
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1138922724,22-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.2,127.46513
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17511590,1138927650,22-02-2024,72.86,-1.46,505843.0,BOX,Int Order Direct Ship,0.02,30.34884,-0.60698,4.18,126.85815
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1139310715,23-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.1,124.43024
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1139550834,24-02-2024,72.86,-5.83,505843.0,BOX,Issue to Patient,0.08,30.34884,-2.42791,4.02,122.00234
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1140714623,26-02-2024,72.86,-5.83,505851.0,BOX,Issue to Patient,0.08,28.99552,-2.31964,4.94,143.23787
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1141300812,27-02-2024,72.86,-5.83,505851.0,BOX,Issue to Patient,0.08,28.99552,-2.31964,4.86,140.91822
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_CATHLB,17533523,1156158743,27-03-2024,72.86,-2.91,505851.0,BOX,Int Order Direct Ship,0.04,28.99552,-1.15982,4.9,142.07805
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17539397,1161720927,09-04-2024,72.86,-26.23,505851.0,BOX,Int Order Direct Ship,0.36,29.00754,-10.44271,4.58,132.85452
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17539397,1161720929,09-04-2024,130.0,-5.2,505830.0,BOX,Int Order Direct Ship,0.04,29.00754,-1.1603,4.54,131.69422
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17539397,1161720931,09-04-2024,72.86,-7.29,505843.0,BOX,Int Order Direct Ship,0.1,29.00754,-2.90075,4.44,128.79346
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_TELMET,17542422,1164505450,17-04-2024,72.86,-14.57,505851.0,BOX,Int Order Direct Ship,0.2,29.00754,-5.80151,4.24,122.99195
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_CCU,17544916,1166419262,21-04-2024,72.86,-7.29,505851.0,BOX,Int Order Direct Ship,0.1,29.00754,-2.90075,4.14,120.0912
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_CATHLB,17544798,1166498787,21-04-2024,72.86,-1.46,505851.0,BOX,Int Order Direct Ship,0.02,29.00754,-0.58015,4.12,119.51105
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17546691,1168010237,24-04-2024,72.86,-4.37,505851.0,BOX,Int Order Direct Ship,0.06,29.00754,-1.74045,4.06,117.7706
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1182126840,19-05-2024,72.86,-1.46,505852.0,BOX,Issue to Patient,0.02,24.43727,-0.48875,14.04,343.09922
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,Rayan Main Pharmacy,RYN_MP,RAY28957,1182628878,20-05-2024,72.86,-655.74,505852.0,BOX,Intransit Shipment,9.0,24.43727,-219.9354,5.04,123.16382
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RAY_CARDIO,RYN 11202-Cardiology,,15898773,1187581085,28-05-2024,130.0,-137.8,505835.0,BOX,Move Order Issue,1.06,24.43727,-25.9035,3.98,97.26032
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RAY_CARDIO,,,,1187951153,29-05-2024,130.0,-382.2,505835.0,BOX,Physical Inv Adjust,2.94,24.43727,-71.84556,1.04,25.41476
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17634014,1188381863,30-05-2024,72.86,-14.57,505852.0,BOX,Int Order Direct Ship,0.2,24.43727,-4.88745,3.78,92.37287
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,,,,1192493654,06-06-2024,72.86,-1.46,505852.0,BOX,Issue to Patient,0.02,24.43727,-0.48875,3.76,91.88412
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,RYN_IP,Shamal Al Riyadh Co.,,RAY29118,1192893027,06-06-2024,72.86,-14.57,505852.0,BOX,Intransit Shipment,0.2,24.43727,-4.88745,3.56,86.99667
6100100003,ISOSORBIDE DINITRATE 5 MG SL TAB 50'S(N),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_CCU,17657442,1196148121,12-06-2024,72.86,-7.29,505852.0,BOX,Int Order Direct Ship,0.1,24.43727,-2.44373,3.46,84.55294
