Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111030866.0,01-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,52.0,1896.46124
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1111287185.0,01-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,51.0,1859.99083
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112165600.0,03-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,50.0,1823.52043
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112304379.0,03-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,49.0,1787.05002
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112343927.0,03-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,48.0,1750.57961
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113016153.0,04-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,47.0,1714.1092
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113228000.0,05-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,46.0,1677.63879
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113345123.0,06-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,45.0,1641.16838
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113857054.0,07-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,44.0,1604.69798
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113947688.0,07-01-2024,50.3,-50.3,418365.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,43.0,1568.22757
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113947698.0,07-01-2024,50.3,-100.6,418371.0,BOX,Issue to Patient,2.0,36.47041,-72.94082,41.0,1495.28675
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1114236221.0,07-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,40.0,1458.81634
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1114330140.0,07-01-2024,50.3,-100.6,418368.0,BOX,Issue to Patient,2.0,36.47041,-72.94082,38.0,1385.87552
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1114446604.0,08-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,37.0,1349.40512
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1115256187.0,09-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,36.0,1312.93471
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1115547681.0,10-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,35.0,1276.4643
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1115988944.0,10-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,74.0,2698.81037
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1116087605.0,10-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,73.0,2662.33995
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1116349439.0,11-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,72.0,2625.86954
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1116725342.0,12-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,71.0,2589.39913
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1116925496.0,13-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,70.0,2552.92872
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1117187684.0,13-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,69.0,2516.45831
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1117483043.0,14-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,68.0,2479.9879
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1117988526.0,14-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,67.0,2443.51749
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118082111.0,14-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,66.0,2407.04708
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118090757.0,14-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,65.0,2370.57667
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118144402.0,15-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,64.0,2334.10626
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118182688.0,15-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,63.0,2297.63585
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118491858.0,15-01-2024,50.3,-100.6,418373.0,BOX,Issue to Patient,2.0,36.47041,-72.94082,61.0,2224.69503
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1118691648.0,15-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,60.0,2188.22462
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1119149266.0,16-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,59.0,2151.75421
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1119719675.0,17-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,58.0,2115.2838
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1119865009.0,17-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,57.0,2078.81339
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1120165075.0,18-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,56.0,2042.34298
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1120415335.0,18-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,55.0,2005.87257
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1120704572.0,19-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,54.0,1969.40216
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1120730812.0,19-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,53.0,1932.93175
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1120989005.0,20-01-2024,50.3,-201.2,418371.0,BOX,Issue to Patient,4.0,36.47041,-145.88164,49.0,1787.05011
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121195631.0,20-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,48.0,1750.5797
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121239786.0,20-01-2024,50.3,-50.3,418371.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,47.0,1714.10929
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121749832.0,21-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,46.0,1677.63888
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121960558.0,21-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,45.0,1641.16847
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1122295140.0,22-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,44.0,1604.69805
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1122475405.0,22-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,43.0,1568.22764
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1123306080.0,24-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,42.0,1531.75723
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1123792600.0,25-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,41.0,1495.28682
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124010905.0,25-01-2024,50.3,-100.6,418373.0,BOX,Issue to Patient,2.0,36.47041,-72.94082,39.0,1422.346
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124203190.0,25-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,38.0,1385.87559
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124286193.0,26-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,37.0,1349.40518
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124474028.0,26-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,36.0,1312.93477
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124537196.0,27-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,35.0,1276.46436
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124578044.0,27-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,34.0,1239.99395
6090040020,BETASERC 16 MG TAB 40'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124721133.0,27-01-2024,50.3,-50.3,418373.0,BOX,Issue to Patient,1.0,36.47041,-36.47041,33.0,1203.52354
