Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1111150915,01-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,143.0,1159.06303
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1111457474,02-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,142.0,1150.95769
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1111761694,02-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,142.0,1150.95769
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1112097663,03-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,141.0,1142.85236
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17449872,1112535712,04-01-2024,9.75,-19.5,476354.0,20,Int Order Direct Ship,2.0,8.10534,-16.21067,139.0,1126.64169
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17451951,1113885448,07-01-2024,9.75,-68.25,476354.0,20,Int Order Direct Ship,7.0,8.10534,-56.73735,132.0,1069.90434
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1113896526,07-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,131.0,1061.799
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1114711355,08-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,130.0,1053.69366
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17451407,1114825237,08-01-2024,9.75,-48.75,476354.0,20,Int Order Direct Ship,5.0,8.10534,-40.52668,125.0,1013.16698
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1115796105,10-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,124.0,1005.06165
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1116691055,12-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,123.0,996.95631
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1116691066,12-01-2024,9.75,-9.75,476354.0,20,Issue to Patient,1.0,8.10534,-8.10534,122.0,988.85098
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1117052904,13-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,121.0,980.74564
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1117411427,13-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,120.0,972.6403
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1117753800,14-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,119.0,964.53497
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118134224,15-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,118.0,956.42963
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118155389,15-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,117.0,948.3243
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17454357,1118159972,15-01-2024,9.75,-58.5,476354.0,20,Int Order Direct Ship,6.0,8.10534,-48.63202,111.0,899.69228
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17455739,1118169443,15-01-2024,9.75,-78.0,476354.0,20,Int Order Direct Ship,8.0,8.10534,-64.84269,103.0,834.8496
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118253298,15-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,102.0,826.74426
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118336287,15-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,101.0,818.63892
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17457745,1118431678,15-01-2024,9.75,-48.75,476357.0,20,Int Order Direct Ship,5.0,8.10534,-40.52668,96.0,778.11224
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118683336,15-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,97.0,786.21758
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1118994629,16-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,123.0,996.95631
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17459859,1120596092,19-01-2024,9.75,-48.75,476357.0,20,Int Order Direct Ship,5.0,8.10534,-40.52668,118.0,956.42963
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1120632631,19-01-2024,9.75,-9.75,476357.0,20,Issue to Patient,1.0,8.10534,-8.10534,117.0,948.3243
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17460166,1121469048,21-01-2024,9.75,-97.5,476357.0,20,Int Order Direct Ship,10.0,8.10534,-81.05336,107.0,867.27094
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,RYN_IP,,,,1123436483,24-01-2024,9.75,-9.75,476358.0,20,Issue to Patient,1.0,8.10534,-8.10534,106.0,859.1656
6340020040,FLEET ENEMA -PEDIA (66 ML),Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17463497,1123841165,25-01-2024,9.75,-78.0,476357.0,20,Int Order Direct Ship,8.0,8.10534,-64.84269,98.0,794.32292
