Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1112429829.0,03-01-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,10.0,46.7
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1120556752.0,19-01-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,9.0,42.03
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1122441136.0,22-01-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,8.0,37.36
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1124276508.0,25-01-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,7.0,32.69
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1130109488.0,06-02-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,6.0,28.02
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1142213877.0,28-02-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,5.0,23.35
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1146796866.0,08-03-2024,6.23,-6.23,510236.0,PCS,Issue to Patient,1.0,4.67,-4.67,4.0,18.68
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1160222508.0,04-04-2024,6.23,-12.46,510237.0,PCS,Issue to Patient,2.0,4.67,-9.34,2.0,9.34
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1163589321.0,15-04-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,1.0,4.67
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1178828498.0,13-05-2024,6.23,-6.23,510237.0,PCS,Issue to Patient,1.0,4.67,-4.67,6.0,28.02
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1178828503.0,13-05-2024,6.23,-6.23,510238.0,PCS,Issue to Patient,1.0,4.67,-4.67,5.0,23.35
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1180874956.0,17-05-2024,6.23,-12.46,510238.0,PCS,Issue to Patient,2.0,4.67,-9.34,3.0,14.01
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1183061962.0,20-05-2024,6.23,-6.23,510238.0,PCS,Issue to Patient,1.0,4.67,-4.67,2.0,9.34
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1197180757.0,14-06-2024,6.23,-6.23,510238.0,PCS,Issue to Patient,1.0,4.67,-4.67,1.0,4.67
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1202061597.0,26-06-2024,6.23,-6.23,510238.0,PCS,Issue to Patient,1.0,4.67,-4.67,3.0,14.01
6040050033,JJ BABY SOAP-125GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1202288355.0,26-06-2024,6.23,-6.23,510238.0,PCS,Issue to Patient,1.0,4.67,-4.67,2.0,9.34
