Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110816866,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,707.6409,19548.65042
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110840727,01-01-2024,37.28,-7.46,5977181.0,TUB,Issue to Patient,0.2,27.6251,-5.52502,707.6409,19548.65042
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110840737,01-01-2024,37.28,-7.46,5977183.0,TUB,Issue to Patient,0.2,27.6251,-5.52502,707.4409,19543.1254
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110840837,01-01-2024,37.28,-7.46,5977181.0,TUB,Issue to Patient,0.2,27.6251,-5.52502,707.2409,19537.60038
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110840842,01-01-2024,37.28,-14.91,5977181.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,706.8409,19526.55034
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110840917,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,706.4409,19515.5003
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110841017,01-01-2024,37.28,-14.91,5977181.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,706.0409,19504.45026
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110841022,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,705.6409,19493.40022
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110841087,01-01-2024,37.28,-14.91,5977181.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,705.2409,19482.35018
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110841294,01-01-2024,37.28,-14.91,5977181.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,704.8409,19471.30014
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110841305,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,704.4409,19460.2501
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110843394,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,704.0409,19449.20006
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110853078,01-01-2024,33.56,-20.13,5977186.0,TUB,Issue to Patient,0.5999,27.6251,-16.5723,703.441,19432.62777
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110860787,01-01-2024,33.56,-6.71,5977186.0,TUB,Issue to Patient,0.2,27.6251,-5.52502,703.241,19427.10275
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110874855,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,702.841,19416.05271
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110875124,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,702.441,19405.00267
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110875288,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,702.041,19393.95263
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110875362,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,701.641,19382.90259
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110881452,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,701.241,19371.85255
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110886038,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,700.841,19360.80251
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110886138,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,700.441,19349.75247
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110889182,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,700.041,19338.70243
6680080016,PULMICORT (BUDESONIDE 0.5MG/1ML) NEB SOLN 2ML 5'S,Medicine,Rayan Hospital,RYN_IP,,,,1110889431,01-01-2024,37.28,-14.91,5977183.0,TUB,Issue to Patient,0.4,27.6251,-11.05004,699.641,19327.65239
