Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1114224196.0,07-01-2024,16.4,-82.0,448866.0,BOX,Issue to Patient,5.0,13.3271,-66.63551,37.0,493.1028
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121091190.0,20-01-2024,16.4,-164.0,448866.0,BOX,Issue to Patient,10.0,13.3271,-133.27103,27.0,359.83177
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1121192042.0,20-01-2024,16.4,-147.6,448866.0,BOX,Issue to Patient,9.0,13.3271,-119.94392,18.0,239.88785
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1126101694.0,29-01-2024,16.4,-16.4,448866.0,BOX,Issue to Patient,1.0,13.3271,-13.3271,17.0,226.56075
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1128075935.0,02-02-2024,16.4,-49.2,448866.0,BOX,Issue to Patient,3.0,13.3271,-39.98131,14.0,186.57944
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1131755591.0,08-02-2024,16.4,-147.6,448866.0,BOX,Issue to Patient,9.0,13.3271,-119.94392,5.0,66.63551
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1133134095.0,11-02-2024,16.4,-147.6,448868.0,BOX,Issue to Patient,9.0,13.52922,-121.763,56.0,757.63645
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1135502991.0,15-02-2024,16.4,-147.6,448868.0,BOX,Issue to Patient,9.0,13.52922,-121.763,47.0,635.87345
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1136854380.0,18-02-2024,16.4,-16.4,448866.0,BOX,Issue to Patient,1.0,13.52922,-13.52922,46.0,622.34423
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1138179238.0,20-02-2024,16.4,-147.6,448868.0,BOX,Issue to Patient,9.0,13.52922,-121.763,37.0,500.58123
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1144158853.0,03-03-2024,16.4,-16.4,448866.0,BOX,Issue to Patient,1.0,13.52922,-13.52922,36.0,487.052
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1144158858.0,03-03-2024,16.4,-32.8,448868.0,BOX,Issue to Patient,2.0,13.52922,-27.05844,34.0,459.99356
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1147330979.0,09-03-2024,16.4,-164.0,448868.0,BOX,Issue to Patient,10.0,13.52922,-135.29222,24.0,324.70134
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1151321060.0,17-03-2024,16.4,-49.2,448868.0,BOX,Issue to Patient,3.0,13.52922,-40.58767,21.0,284.11367
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1153631164.0,21-03-2024,16.4,-65.6,448868.0,BOX,Issue to Patient,4.0,13.52922,-54.11689,17.0,229.99678
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1154690591.0,24-03-2024,16.4,-16.4,448866.0,BOX,Issue to Patient,1.0,13.52922,-13.52922,16.0,216.46756
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1154690601.0,24-03-2024,16.4,-131.2,448868.0,BOX,Issue to Patient,8.0,13.52922,-108.23378,8.0,108.23378
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1158179627.0,31-03-2024,16.4,-16.4,448870.0,BOX,Issue to Patient,1.0,13.5881,-13.5881,41.0,557.11208
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1158814864.0,02-04-2024,16.4,-98.4,448870.0,BOX,Issue to Patient,6.0,13.5881,-81.5286,35.0,475.58348
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1166072533.0,20-04-2024,16.4,-16.4,448870.0,BOX,Issue to Patient,1.0,13.5881,-13.5881,34.0,461.99538
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167194542.0,22-04-2024,16.4,-16.4,448868.0,BOX,Issue to Patient,1.0,13.5881,-13.5881,33.0,448.40728
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167194557.0,22-04-2024,16.4,-16.4,448870.0,BOX,Issue to Patient,1.0,13.5881,-13.5881,32.0,434.81918
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167645767.0,23-04-2024,16.4,-82.0,448868.0,BOX,Issue to Patient,5.0,13.5881,-67.9405,27.0,366.87868
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167645790.0,23-04-2024,16.4,-65.6,448870.0,BOX,Issue to Patient,4.0,13.5881,-54.3524,23.0,312.52629
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1168381796.0,24-04-2024,16.4,-147.6,448870.0,BOX,Issue to Patient,9.0,13.5881,-122.29289,14.0,190.23339
6100080020,ISOBID 20 MG CAP 20'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1170189709.0,28-04-2024,16.4,-147.6,448870.0,BOX,Issue to Patient,9.0,13.59754,-122.3779,35.0,475.91407
