Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1123150225,23-01-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,9.0,394.39186
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1124267266,25-01-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,8.0,350.57054
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1125565084,28-01-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,7.0,306.74922
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1131285198,07-02-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,6.0,262.9279
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1132085988,09-02-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,5.0,219.10659
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1135716530,16-02-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,4.0,175.28527
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1154471133,24-03-2024,57.14,-57.14,461929.0,PCS,Issue to Patient,1.0,43.82132,-43.82132,3.0,131.46395
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1166978795,22-04-2024,57.14,-171.42,461929.0,PCS,Issue to Patient,3.0,43.82132,-131.46395,0.0,0.0
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1166980543,22-04-2024,57.14,-171.42,461929.0,PCS,Issue to Patient,3.0,43.82132,-131.46395,0.0,0.0
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1178658689,13-05-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.08786,-42.08786,9.0,378.79076
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1190070969,02-06-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.08786,-42.08786,18.0,757.58152
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1191582512,04-06-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.08786,-42.08786,17.0,715.49366
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1197553734,15-06-2024,57.14,-57.14,461931.0,PCS,Issue to Patient,1.0,42.09585,-42.09585,36.0,1515.4507
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1198912130,20-06-2024,57.14,-57.14,461931.0,PCS,Issue to Patient,1.0,42.09585,-42.09585,35.0,1473.35485
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1198914343,20-06-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.09585,-42.09585,34.0,1431.25899
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1198917890,20-06-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.09585,-42.09585,33.0,1389.16314
6310040016,DUODERM 20X20 CM DRES (GRANULFEX),Cosmetic,Rayan Hospital Clinics,RAY_RT,,,,1203079738,28-06-2024,57.14,-57.14,461932.0,PCS,Issue to Patient,1.0,42.09585,-42.09585,32.0,1347.06729
