Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112467985.0,03-01-2024,20.85,-20.85,452958.0,20,Issue to Patient,1.0,17.39933,-17.39933,34.0,591.57706
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1112994348.0,04-01-2024,20.85,-145.95,452958.0,20,Issue to Patient,7.0,17.39933,-121.79528,27.0,469.78179
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,Takhassussi Main Pharmacy,TKH_MP,REP8929,1113002343.0,04-01-2024,20.85,-125.1,452955.0,20,Intransit Shipment,6.0,17.39933,-104.39595,21.0,365.38583
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,Takhassussi Main Pharmacy,TKH_MP,REP8929,1113002343.0,04-01-2024,20.85,-125.1,452959.0,20,Intransit Shipment,6.0,17.39933,-104.39595,15.0,260.98988
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113020459.0,04-01-2024,20.85,-41.7,452958.0,20,Issue to Patient,2.0,17.39933,-34.79865,13.0,226.19123
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113153923.0,05-01-2024,20.85,-187.65,452958.0,20,Issue to Patient,9.0,17.39933,-156.59393,4.0,69.5973
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1113650674.0,06-01-2024,20.85,-41.7,452958.0,20,Issue to Patient,2.0,17.39933,-34.79865,2.0,34.79865
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124421307.0,26-01-2024,20.85,-20.85,452959.0,20,Issue to Patient,1.0,17.39933,-17.39933,31.0,539.37913
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124421312.0,26-01-2024,20.85,-104.25,452961.0,20,Issue to Patient,5.0,17.39933,-86.99663,26.0,452.38249
6090090049,DEPAKINE 57.64 MG/ML SYR 150 ML,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1124727476.0,27-01-2024,20.85,-20.85,452959.0,20,Issue to Patient,1.0,17.39933,-17.39933,25.0,434.98317
