Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1112209775,03-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,558.0,9257.14248
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1112601497,04-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,557.0,9240.55262
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1112636616,04-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,555.0,9207.3729
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1113118953,05-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,554.0,9190.78304
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1113304579,06-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,557.0,9240.55262
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1114262030,07-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,555.0,9207.3729
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1114518603,08-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,554.0,9190.78304
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1115028200,09-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,553.0,9174.19317
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1115662397,10-01-2024,59.35,-356.1,671864.0,VL,Issue to Patient,6.0,16.58986,-99.53917,547.0,9074.65401
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1115745997,10-01-2024,59.35,-59.35,671864.0,VL,Issue to Patient,1.0,16.58986,-16.58986,552.0,9157.60331
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1116344749,11-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,551.0,9141.01345
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1116418505,11-01-2024,59.35,-59.35,671864.0,VL,Issue to Patient,1.0,16.58986,-16.58986,552.0,9157.60331
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1116574086,11-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,551.0,9141.01345
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1116739463,12-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,549.0,9107.83373
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1117016791,13-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,549.0,9107.83373
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1117566414,14-01-2024,59.35,-59.35,671864.0,VL,Issue to Patient,1.0,16.58986,-16.58986,548.0,9091.24387
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1117639849,14-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,546.0,9058.06415
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1117669961,14-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,545.0,9041.47429
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1117712227,14-01-2024,59.35,-59.35,671864.0,VL,Issue to Patient,1.0,16.58986,-16.58986,544.0,9024.88442
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1118059798,14-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,542.0,8991.7047
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1118213968,15-01-2024,59.35,-59.35,671862.0,VL,Issue to Patient,1.0,16.58986,-16.58986,541.0,8975.11484
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1118284699,15-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,539.0,8941.93512
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1118302730,15-01-2024,59.35,-178.05,671864.0,VL,Issue to Patient,3.0,16.58986,-49.76958,538.0,8925.34526
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1119652911,17-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,540.0,8958.52498
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17458407,1120587178,19-01-2024,59.35,-593.5,671862.0,VL,Int Order Direct Ship,10.0,16.58986,-165.89861,532.0,8825.80609
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1120713871,19-01-2024,59.35,-237.4,671864.0,VL,Issue to Patient,4.0,16.58986,-66.35944,528.0,8759.44665
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1120738901,19-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,526.0,8726.26693
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1120808421,20-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,524.0,8693.0872
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1121111635,20-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,522.0,8659.90748
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1121403862,21-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,520.0,8626.72776
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1121437847,21-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,518.0,8593.54804
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1121633354,21-01-2024,59.35,-237.4,671864.0,VL,Issue to Patient,4.0,16.58986,-66.35944,516.0,8560.36831
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1122129337,22-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,514.0,8527.18859
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1122346786,22-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,514.0,8527.18859
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1122755466,23-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,512.0,8494.00887
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1123340372,24-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,510.0,8460.82915
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1123879156,25-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,508.0,8427.64943
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1123892107,25-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,506.0,8394.4697
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1124375848,26-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,508.0,8427.64943
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1124382343,26-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,506.0,8394.4697
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1124528911,26-01-2024,59.35,-118.7,671864.0,VL,Issue to Patient,2.0,16.58986,-33.17972,504.0,8361.28998
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1124656386,27-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,502.0,8328.11026
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1124656436,27-01-2024,59.35,-118.7,671862.0,VL,Issue to Patient,2.0,16.58986,-33.17972,500.0,8294.93054
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1125058589,27-01-2024,59.35,-118.7,671867.0,VL,Issue to Patient,2.0,16.58986,-33.17972,500.0,8294.93054
6450020128,TRIAXONE-1GM (I.M)INJECTION,Medicine,Rayan Hospital,RYN_IP,,,,1125567816,28-01-2024,59.35,-118.7,671867.0,VL,Issue to Patient,2.0,16.58986,-33.17972,500.0,8294.93054
