Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1112365921,03-01-2024,86.55,-86.55,659467.0,AMP,Issue to Patient,1.0,75.27005,-75.27005,6.0,451.62031
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1114354302,07-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27144,-75.27144,10.0,752.71436
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1114665861,08-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27144,-75.27144,9.0,677.44292
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1115009097,09-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27144,-75.27144,8.0,602.17149
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1115518078,09-01-2024,86.55,-86.55,659467.0,AMP,Issue to Patient,1.0,75.27144,-75.27144,7.0,526.90005
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1115543140,09-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27144,-75.27144,7.0,526.90005
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1116700458,12-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27193,-75.27193,9.0,677.44741
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RAY_ENSCPY,RYN 11105-Endoscopy,,15467090,1117754611,14-01-2024,86.55,-86.55,659466.0,AMP,Move Order Issue,1.0,75.27235,-75.27235,13.0,978.54055
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1120034397,18-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27235,-75.27235,12.0,903.2682
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1121952318,21-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27235,-75.27235,11.0,827.99585
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17463497,1123841183,25-01-2024,86.55,-86.55,659467.0,AMP,Int Order Direct Ship,1.0,75.27235,-75.27235,10.0,752.7235
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RAY_ENSCPY,,,,1123943177,25-01-2024,86.55,-86.55,659466.0,AMP,Physical Inv Adjust,1.0,75.27235,-75.27235,9.0,677.45115
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1125370176,28-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27235,-75.27235,9.0,677.45115
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1125710511,28-01-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27235,-75.27235,9.0,677.45115
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1131847803,08-02-2024,86.55,-86.55,659486.0,AMP,Issue to Patient,1.0,75.27145,-75.27145,13.0,978.5289
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1131847838,08-02-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27145,-75.27145,12.0,903.25744
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1136484090,18-02-2024,86.55,-86.55,659485.0,AMP,Issue to Patient,1.0,75.27145,-75.27145,11.0,827.98599
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1139969674,24-02-2024,86.55,-86.55,659486.0,AMP,Issue to Patient,1.0,75.27145,-75.27145,10.0,752.71454
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1144252354,03-03-2024,86.55,-86.55,659486.0,AMP,Issue to Patient,1.0,75.2708,-75.2708,11.0,827.97883
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1145640222,06-03-2024,86.55,-86.55,659486.0,AMP,Issue to Patient,1.0,75.2708,-75.2708,10.0,752.70803
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17520503,1146303914,07-03-2024,86.55,-259.65,659485.0,AMP,Int Order Direct Ship,3.0,75.2708,-225.81241,7.0,526.89562
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1146682086,07-03-2024,86.55,-86.55,659486.0,AMP,Issue to Patient,1.0,75.2708,-75.2708,6.0,451.62482
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ER,17523570,1148799287,12-03-2024,86.55,-86.55,659467.0,AMP,Int Order Direct Ship,1.0,75.2708,-75.2708,5.0,376.35401
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,RYN_IP,,,,1153710520,22-03-2024,86.55,-86.55,659487.0,AMP,Issue to Patient,1.0,75.26918,-75.26918,9.0,677.42258
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S,Medicine,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ICUA,17538895,1160603944,06-04-2024,86.55,-173.1,659486.0,AMP,Int Order Direct Ship,2.0,75.26888,-150.53776,9.0,677.41991
