Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1112429839.0,03-01-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,14.0,101.22
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1113308068.0,06-01-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,13.0,93.99
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1115569311.0,10-01-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,12.0,86.76
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1119266855.0,16-01-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,11.0,79.53
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1134351465.0,13-02-2024,9.64,-9.64,513124.0,PCS,Issue to Patient,1.0,7.23,-7.23,10.0,72.3
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1147706995.0,10-03-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,9.0,65.07
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1148227260.0,10-03-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,8.0,57.84
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1161145548.0,07-04-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,7.0,50.61
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1174982070.0,06-05-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,6.0,43.38
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1190172417.0,02-06-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,5.0,36.15
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1197156939.0,13-06-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,4.0,28.92
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1199948357.0,22-06-2024,9.64,-19.28,513127.0,PCS,Issue to Patient,2.0,7.23,-14.46,2.0,14.46
6060010206,JJ PURE PETRO.JELLY-100GM,Cosmetic,Rayan ER Pharmacy,RYN_ERP,,,,1203050583.0,28-06-2024,9.64,-9.64,513127.0,PCS,Issue to Patient,1.0,7.23,-7.23,1.0,7.23
