Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,Selling  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17447912,1110896739,01-01-2024,157.0,-314.0,748538.0,PCS,Int Order Direct Ship,2.0,125.24223,-250.48446,8.0,1001.93783
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17461696,1122297896,22-01-2024,157.0,-314.0,748538.0,PCS,Int Order Direct Ship,2.0,125.23375,-250.4675,12.0,1502.80497
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17497929,1128934596,04-02-2024,157.0,-628.0,748538.0,PCS,Int Order Direct Ship,4.0,125.23375,-500.93499,8.0,1001.86998
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17503685,1133614247,12-02-2024,157.0,-471.0,748540.0,PCS,Int Order Direct Ship,3.0,125.23375,-375.70124,5.0,626.16874
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17512254,1139699440,24-02-2024,157.0,-314.0,748538.0,PCS,Int Order Direct Ship,2.0,125.24296,-250.48592,6.0,751.45776
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17512254,1139699456,24-02-2024,157.0,-471.0,748540.0,PCS,Int Order Direct Ship,3.0,125.24296,-375.72888,3.0,375.72888
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17527913,1151630102,18-03-2024,157.0,-157.0,748540.0,PCS,Int Order Direct Ship,1.0,125.25524,-125.25524,14.0,1753.57338
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_ORPWRD,17535791,1157520242,30-03-2024,157.0,-314.0,748540.0,PCS,Int Order Direct Ship,2.0,125.25524,-250.51048,12.0,1503.0629
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17537666,1159177375,02-04-2024,157.0,-785.0,748540.0,PCS,Int Order Direct Ship,5.0,125.25524,-626.27621,7.0,876.78669
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17538937,1160977678,07-04-2024,157.0,-314.0,748540.0,PCS,Int Order Direct Ship,2.0,125.25524,-250.51048,5.0,626.27621
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17541032,1162876860,14-04-2024,157.0,-314.0,748540.0,PCS,Int Order Direct Ship,2.0,125.25524,-250.51048,3.0,375.76572
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17541034,1162876892,14-04-2024,157.0,-471.0,748540.0,PCS,Int Order Direct Ship,3.0,125.25524,-375.76572,0.0,0.0
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PICU,17544198,1166247800,21-04-2024,157.0,-157.0,748538.0,PCS,Int Order Direct Ship,1.0,125.23403,-125.23403,4.0,500.93614
6440010015,TENASLIP PLUS(L)-30'S,Pharmacy Others,Rayan Hospital,STAGE,Rayan Hospital Clinics,RAY_PTDNWC,17548816,1169921063,27-04-2024,157.0,-314.0,748541.0,PCS,Int Order Direct Ship,2.0,125.23403,-250.46807,11.0,1377.57438
